"","internal.gene_id","gr.row","X","Chr","Start","End","Strand","Length","vectorbase.RU","orthoDB.collapsed","flybase.fbpp.collapsed","flybase.fbgn.collapsed","flybase.annot.collapsed","flybase.gene.collapsed","display.name","gene.family","gene.family.specific","dmel.blastx.fbpp","dmel.blastx.fbgn","dmel.blastx.annot","dmel.blastx.gene","dmel.blastx.evalues","reason"
"280","gene6237",2,"gene6237","supercont1.370;supercont1.370;supercont1.370","39286;39546;39803","39326;39738;40462","+;+;+",894,"AAEL009112","EOG88WFTJ-EOG88WFTJ-EOG88WFTJ","FBpp0070243-FBpp0290527-FBpp0070244","FBgn0026872-FBgn0037292-FBgn0029580","CG14777-CG2022-CG14778","CG14777-CG2022-CG14778","","","","FBpp0290527-FBpp0070243-FBpp0070244-FBpp0112245-FBpp0073040","FBgn0037292-FBgn0026872-FBgn0029580-FBgn0040805-FBgn0052262","CG2022-CG14777-CG14778-CG12355-CG32262","CG2022-CG14777-CG14778-CG12355-CG32262","2e-66-2e-57-6e-54-9e-15-8e-12",""
"281","gene6286",3,"gene6286","supercont1.593;supercont1.593;supercont1.593;supercont1.593","664337;669798;673493;676035","664871;670678;673826;676129","-;-;-;-",1845,"AAEL011597","EOG86DPV2","FBpp0074530","FBgn0031048","CG12237","CG12237","","","","FBpp0074530-FBpp0074511","FBgn0031048-FBgn0031045","CG12237-CG14212","CG12237-CG14212","8e-56-2e-37",""
"282","gene630",3,"gene630","supercont1.24;supercont1.24;supercont1.24;supercont1.24","688547;688903;699702;699931","688836;690375;699863;700501","+;+;+;+",2496,"AAEL001171","EOG81ZJ2F","FBpp0080828","FBgn0032819","CG10463","CG10463","","","","FBpp0080828-FBpp0080694-FBpp0073720-FBpp0077799","FBgn0032819-FBgn0032750-FBgn0030554-FBgn0031238","CG10463-CG10495-CG1434-CG3645","CG10463-CG10495-CG1434-CG3645","0-2e-16-8e-16-8e-16",""
"283","gene6396",4,"gene6396","supercont1.428;supercont1.428;supercont1.428;supercont1.428;supercont1.428","169210;185660;185960;197414;197659","170577;185894;186499;197598;198506","-;-;-;-;-",3176,"AAEL009776",NA,NA,NA,NA,NA,"","","","FBpp0085420-FBpp0080894-FBpp0070351-FBpp0070667-FBpp0082545","FBgn0261403-FBgn0032863-FBgn0023516-FBgn0029713-FBgn0038324","CG10392-CG2508-CG14815-CG11436-CG5038","sxc-Cdc23-Pex5-CG11436-CG5038","1e-09-2e-04-8e-04-0.009-0.01",""
"284","gene6436",2,"gene6436","supercont1.479;supercont1.479;supercont1.479","3262;3628;82715","3338;4366;92415","+;+;+",10517,"AAEL010462","EOG8NS636","FBpp0083086","FBgn0270928","CG32848","VAChT","VAChT","vesicular_reuptake transporter","vesicular/reuptake transporter","FBpp0083086-FBpp0090961-FBpp0112259-FBpp0072977","FBgn0270928-FBgn0260964-FBgn0043005-FBgn0035400","CG32848-CG33528-CG10251-CG11537","VAChT-Vmat-prt-CG11537","0-4e-92-1e-52-1e-05","orthoDB"
"285","gene6469",3,"gene6469","supercont1.179;supercont1.179;supercont1.179;supercont1.179","743751;752582;765803;766157","744517;753012;766022;766684","+;+;+;+",1946,"AAEL005903",NA,NA,NA,NA,NA,"","","","FBpp0081851-FBpp0306935-FBpp0081854-FBpp0081816-FBpp0083812-FBpp0071551-FBpp0112233-FBpp0081850","FBgn0026314-FBgn0038886-FBgn0040251-FBgn0040252-FBgn0039085-FBgn0027073-FBgn0040256-FBgn0026315","CG6649-CG6475-CG6658-CG4772-CG10170-CG4302-CG6633-CG6644","Ugt35b-CG6475-Ugt86Di-Ugt86Dh-CG10170-CG4302-Ugt86Dd-Ugt35a","2e-47-3e-44-7e-42-6e-41-6e-41-1e-40-2e-40-3e-40",""
"286","gene6510",1,"gene6510","supercont1.291;supercont1.291","896044;896497","896432;898903","+;+",2796,"AAEL007954",NA,NA,NA,NA,NA,"","","","FBpp0085853-FBpp0085876-FBpp0085852-FBpp0072341-FBpp0085856-FBpp0291657-FBpp0085855-FBpp0085854-FBpp0085850-FBpp0085851","FBgn0063496-FBgn0034354-FBgn0063497-FBgn0027590-FBgn0063493-FBgn0033381-FBgn0063494-FBgn0063495-FBgn0034335-FBgn0063498","CG17525-CG5224-CG17524-CG16936-CG17531-CG11784-CG17530-CG17527-CG5164-CG17523","GstE4-GstE11-GstE3-GstE12-GstE7-GstE13-GstE6-GstE5-GstE1-GstE2","3e-51-1e-49-2e-48-1e-47-2e-46-2e-45-4e-33-9e-31-1e-30-9e-30",""
"287","gene6576",4,"gene6576","supercont1.766;supercont1.766;supercont1.766;supercont1.766;supercont1.766;supercont1.766;supercont1.766;supercont1.766;supercont1.766","372397;373055;373266;373450;373834;374484;374669;375190;387471","373002;373202;373378;373775;374425;374593;375001;375362;387739","-;-;-;-;-;-;-;-;-",2670,"AAEL012947","EOG8Q2H61","FBpp0071104","FBgn0030004","CG10958","CG10958","","","","FBpp0071104","FBgn0030004","CG10958","CG10958","1.00E-97",""
"288","gene6669",3,"gene6669","supercont1.717;supercont1.717;supercont1.717;supercont1.717;supercont1.717;supercont1.717;supercont1.717;supercont1.717","151497;152201;153411;154422;154939;164657;164856;165526","152135;153355;154362;154875;155575;164768;165022;166124","-;-;-;-;-;-;-;-",4715,"AAEL012616",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"289","gene668",3,"gene668","supercont1.394;supercont1.394;supercont1.394;supercont1.394","791333;791669;791876;801419","791610;791772;791961;801633","-;-;-;-",683,"AAEL009403","EOG87Q0XH","FBpp0072094","FBgn0023170","CG3997","RpL39","","","","FBpp0072094","FBgn0023170","CG3997","RpL39","1.00E-15",""
"290","gene6706",3,"gene6706","supercont1.106;supercont1.106;supercont1.106;supercont1.106;supercont1.106","2453870;2454311;2454466;2454991;2455181","2454236;2454401;2454595;2455086;2455490","-;-;-;-;-",994,"AAEL004081","EOG8S4S7P-EOG8S4S7P","FBpp0085065-FBpp0086741","NA-FBgn0033885","NA-CG6646","NA-DJ-1alpha","","","","FBpp0401456-FBpp0086741","FBgn0039802-FBgn0033885","CG1349-CG6646","dj-1beta-DJ-1alpha","1e-73-8e-66",""
"291","gene6789",3,"gene6789","supercont1.28;supercont1.28","401981;402132","402012;402444","+;+",345,"AAEL001281",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"292","gene6840",3,"gene6840","supercont1.61;supercont1.61;supercont1.61","1490990;1497431;1498419","1491138;1498356;1509696","+;+;+",12353,"AAEL002606",NA,NA,NA,NA,NA,"AaegObp35","OBP","OBP","FBpp0085673-FBpp0085634-FBpp0089127-FBpp0085672-FBpp0084816-FBpp0075687","FBgn0034470-FBgn0034471-FBgn0034474-FBgn0034468-FBgn0039678-FBgn0011279","CG11218-CG8462-CG13873-CG11797-CG18111-CG10436","Obp56d-Obp56e-Obp56g-Obp56a-Obp99a-Obp69a","6e-19-2e-16-5e-14-7e-12-3e-10-2e-06","Obp paper"
"293","gene6848",2,"gene6848","supercont1.61;supercont1.61","147840;165110","161083;165414","+;+",13549,"AAEL018038",NA,NA,NA,NA,NA,"","","","FBpp0081768","FBgn0267376","CG6584","SelR","7.00E-80",""
"294","gene6866",1,"gene6866","supercont1.61;supercont1.61;supercont1.61","1096299;1116253;1121532","1097305;1116516;1123462","+;+;+",3202,"AAEL002595","EOG8DRD47-EOG8DRD47","FBpp0112536-FBpp0079653","FBgn0058160-FBgn0032213","CG40160-CG5390","CG40160-CG5390","","","","FBpp0079653-FBpp0112536-FBpp0087784-FBpp0308443","FBgn0032213-FBgn0058160-FBgn0033321-FBgn0033320","CG5390-CG40160-CG8738-CG8586","CG5390-CG40160-CG8738-CG8586","2e-134-1e-85-8e-82-1e-77",""
"295","gene6892",1,"gene6892","supercont1.818;supercont1.818;supercont1.818;supercont1.818;supercont1.818;supercont1.818;supercont1.818;supercont1.818;supercont1.818;supercont1.818","367641;368477;371637;372293;372685;386630;386868;389393;414639;415666","368414;368649;372237;372625;373998;386781;388613;389446;415495;415727","-;-;-;-;-;-;-;-;-;-",6066,"AAEL018258","EOG8QRKV7","FBpp0078465","FBgn0260462","CG12163","CG12163","","","","FBpp0078465-FBpp0086718-FBpp0086089","FBgn0260462-FBgn0013770-FBgn0034229","CG12163-CG6692-CG4847","CG12163-Cp1-CG4847","2e-149-2e-59-4e-45",""
"296","gene6953",3,"gene6953","supercont1.190;supercont1.190;supercont1.190;supercont1.190","25789;26113;26618;28552","26027;26552;27111;28807","+;+;+;+",1429,"AAEL006115","EOG82VC7M","FBpp0071587","FBgn0034654","CG10306","CG10306","","","","FBpp0071587","FBgn0034654","CG10306","CG10306","4.00E-100",""
"297","gene6991",3,"gene6991","supercont1.368;supercont1.368","1154642;1155590","1155520;1155847","+;+",1137,"AAEL009074","EOG8GB9Z3","FBpp0075254","FBgn0260635","CG12284","Diap1","","","","FBpp0075254-FBpp0086431-FBpp0082849-FBpp0071748","FBgn0260635-FBgn0015247-FBgn0264291-FBgn0260866","CG12284-CG8293-CG12265-CG12489","Diap1-Diap2-Det-dnr1","1e-96-2e-19-1e-11-1e-09",""
"298","gene701",1,"gene701","supercont1.447;supercont1.447;supercont1.447;supercont1.447;supercont1.447;supercont1.447;supercont1.447;supercont1.447","691268;691426;693041;694351;694611;695133;695307;710275","691307;691849;694290;694548;694753;695238;695897;710570","+;+;+;+;+;+;+;+",3048,"AAEL010028","EOG85QM4H","FBpp0088528","FBgn0034276","CG6385","Sardh","","","","FBpp0088528-FBpp0070620-FBpp0079697-FBpp0087981","FBgn0034276-FBgn0029706-FBgn0032287-FBgn0033190","CG6385-CG3626-CG6415-CG2137","Sardh-CG3626-CG6415-CG2137","0-4e-95-1e-13-5e-04",""
"299","gene7018",3,"gene7018","supercont1.512;supercont1.512;supercont1.512;supercont1.512;supercont1.512","701376;715574;715823;722602;723101","702843;715747;722536;722743;725363","+;+;+;+;+",10761,"AAEL010850","EOG837V6X","FBpp0074298","FBgn0004028","CG7178","wupA","","","","FBpp0074296","FBgn0004028","CG7178","wupA","1.00E-63",""
"300","gene7062",3,"gene7062","supercont1.58;supercont1.58","1354460;1356632","1356568;1356802","-;-",2280,"AAEL002482",NA,NA,NA,NA,NA,"","","","FBpp0089010-FBpp0110419-FBpp0075589-FBpp0289733-FBpp0075774","FBgn0036362-FBgn0250907-FBgn0036361-FBgn0259748-FBgn0036227","CG10725-CG18140-CG10154-CG42397-CG17826","CG10725-Cht3-CG10154-CG42397-CG17826","1e-06-3e-05-3e-04-0.001-0.002",""
"301","gene7097",4,"gene7097","supercont1.273;supercont1.273","1002356;1030321","1004037;1037147","+;+",8509,"AAEL007670","EOG80ZTP0","FBpp0088404","FBgn0028979","CG12630","tio","","","","FBpp0088404-FBpp0085261","FBgn0028979-FBgn0003866","CG12630-CG1374","tio-tsh","2e-128-1e-75",""
"302","gene7107",1,"gene7107","supercont1.272;supercont1.272;supercont1.272;supercont1.272","132914;142278;164939;166633","133698;142805;166569;168197","+;+;+;+",4509,"AAEL007669","EOG8G1Q7S-EOG8G1Q7S-EOG8G1Q7S-EOG8G1Q7S-EOG8G1Q7S-EOG8G1Q7S","FBpp0073324-FBpp0291423-FBpp0073450-FBpp0110508-FBpp0110515-FBpp0083499","FBgn0026268-FBgn0031775-FBgn0030332-FBgn0263830-FBgn0069973-FBgn0038878","CG1386-CG9150-CG9360-CG40486-CG40485-CG3301","antdh-CG9150-CG9360-CG40486-CG40485-CG3301","","","","FBpp0073450-FBpp0073324-FBpp0291423-FBpp0110508-FBpp0110515-FBpp0297622-FBpp0083500","FBgn0030332-FBgn0026268-FBgn0031775-FBgn0263830-FBgn0069973-FBgn0036380-FBgn0038878","CG9360-CG1386-CG9150-CG40486-CG40485-CG8757-CG3301","CG9360-antdh-CG9150-CG40486-CG40485-CG8757-CG3301","8e-89-1e-85-2e-84-1e-81-1e-79-3e-79-2e-78",""
"303","gene7158",2,"gene7158","supercont1.150;supercont1.150;supercont1.150;supercont1.150;supercont1.150;supercont1.150;supercont1.150","1806443;1827418;1827757;1829323;1830667;1830845;1845544","1809571;1827685;1827972;1829607;1830776;1831228;1845812","-;-;-;-;-;-;-",4661,"AAEL005305","EOG880MP5","FBpp0111997","FBgn0034091","CG8448","mrj","","","","FBpp0086337-FBpp0297900","FBgn0034091-FBgn0031322","CG8448-CG5001","mrj-CG5001","5e-78-9e-25",""
"304","gene7166",2,"gene7166","supercont1.839;supercont1.839;supercont1.839;supercont1.839;supercont1.839","69587;86021;86776;87546;113831","81051;86659;87348;89124;114416","-;-;-;-;-",14842,"AAEL013408","EOG85QM52","FBpp0074651","FBgn0013799","CG8567","Deaf1","","","","FBpp0100128-FBpp0072174","FBgn0013799-FBgn0005636","CG8567-CG3385","Deaf1-nvy","1e-55-9e-04",""
"305","gene7167",1,"gene7167","supercont1.839;supercont1.839;supercont1.839;supercont1.839;supercont1.839;supercont1.839","136132;138472;144755;151131;157343;179632","138266;138511;144794;152766;157990;180052","-;-;-;-;-;-",4920,"AAEL013407","EOG869TKD","FBpp0074825","FBgn0000261","CG6871","Cat","","","","FBpp0074825-FBpp0079333","FBgn0000261-FBgn0032061","CG6871-CG9314","Cat-CG9314","0-0",""
"306","gene7218",3,"gene7218","supercont1.119;supercont1.119;supercont1.119;supercont1.119;supercont1.119;supercont1.119;supercont1.119","1103727;1104211;1105176;1110296;1110702;1110904;1111310","1104118;1104959;1105275;1110636;1110843;1111255;1112323","+;+;+;+;+;+;+",3090,"AAEL004445","EOG8M3D14","FBpp0076917","FBgn0001565","CG1666","Hlc","","","","FBpp0076917-FBpp0080997-FBpp0087865-FBpp0078298","FBgn0001565-FBgn0032919-FBgn0021995-FBgn0003261","CG1666-CG9253-CG2173-CG10279","Hlc-CG9253-Rs1-Rm62","0-5e-45-2e-42-8e-41",""
"307","gene7259",1,"gene7259","supercont1.670;supercont1.670;supercont1.670;supercont1.670","12851;13266;65052;66619","13194;13376;66553;67171","+;+;+;+",2510,"AAEL016967","EOG87H8FK","FBpp0081718","FBgn0037807","CG6293","CG6293","","","","FBpp0081718","FBgn0037807","CG6293","CG6293","0",""
"308","gene7406",1,"gene7406","supercont1.18;supercont1.18;supercont1.18;supercont1.18","1444866;1445214;1445353;1465208","1445153;1445294;1445501;1465226","-;-;-;-",537,"AAEL000920",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"309","gene7409",3,"gene7409","supercont1.18","1055669","1056104","-",436,"AAEL000886",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"310","gene7425",1,"gene7425","supercont1.18;supercont1.18;supercont1.18","1305215;1308675;1333929","1307692;1309036;1334962","-;-;-",3874,"AAEL000894","EOG8N33DH","FBpp0081431","FBgn0001180","CG9786","hb","","","","FBpp0081431-FBpp0307599-FBpp0080299-FBpp0303109-FBpp0083006","FBgn0001180-FBgn0262160-FBgn0001983-FBgn0027339-FBgn0004618","CG9786-CG9932-CG4158-CG11352-CG7672","hb-CG9932-wor-jim-gl","9e-93-5e-12-2e-11-7e-11-8e-11",""
"311","gene7505",4,"gene7505","supercont1.33;supercont1.33;supercont1.33;supercont1.33;supercont1.33;supercont1.33;supercont1.33;supercont1.33;supercont1.33;supercont1.33;supercont1.33","212182;217948;240168;261797;263750;274108;274443;274767;274982;281800;281997","212983;220372;240313;262014;263955;274375;274706;274920;275089;281935;282800","+;+;+;+;+;+;+;+;+;+;+",5531,"AAEL001448","EOG86HK20","FBpp0110147","FBgn0052699","CG32699","CG32699","","","","FBpp0110147-FBpp0072088-FBpp0076972-FBpp0079310","FBgn0052699-FBgn0034971-FBgn0031132-FBgn0026718","CG32699-CG3209-CG15450-CG17608","CG32699-CG3209-CG15450-fu12","5e-149-2e-17-1e-10-3e-07",""
"312","gene7507",2,"gene7507","supercont1.33;supercont1.33;supercont1.33;supercont1.33;supercont1.33","550178;571306;579179;579865;598646","550618;571654;579796;579981;600576","+;+;+;+;+",3456,"AAEL001446","EOG8C2M2B","FBpp0308971","FBgn0029820","CG16721","CG16721","","","","FBpp0070786","FBgn0029820","CG16721","CG16721","6.00E-153",""
"313","gene7533",3,"gene7533","supercont1.15;supercont1.15;supercont1.15","4011863;4024109;4029501","4013603;4025263;4029535","-;-;-",2931,"AAEL000746","EOG8V9XGB","FBpp0305272","FBgn0001248","CG7176","Idh","","","","FBpp0076390-FBpp0076311","FBgn0001248-FBgn0052026","CG7176-CG32026","Idh-CG32026","0-6e-04",""
"314","gene7554",3,"gene7554","supercont1.535;supercont1.535;supercont1.535;supercont1.535;supercont1.535;supercont1.535","16331;122979;146931;147204;147486;150569","17372;123081;147144;147349;150445;151404","+;+;+;+;+;+",5301,"AAEL018209","EOG8QJVDZ","FBpp0271739","FBgn0035612","CG10625","CG10625","","","","FBpp0271739-FBpp0083327-FBpp0073059-FBpp0111680-FBpp0084506-FBpp0075141","FBgn0035612-FBgn0038819-FBgn0035490-FBgn0085491-FBgn0039480-FBgn0036618","CG10625-CG5494-CG1136-CG34462-CG6131-CG12255","CG10625-Cpr92F-CG1136-CG34462-Cpr97Ea-Cpr72Eb","3e-33-1e-05-5e-05-8e-05-3e-04-8e-04",""
"315","gene7567",1,"gene7567","supercont1.673;supercont1.673;supercont1.673;supercont1.673;supercont1.673;supercont1.673;supercont1.673;supercont1.673","2375;5821;26289;26627;27145;40151;42361;42765","3317;5849;26486;27088;27271;40342;42665;43144","+;+;+;+;+;+;+;+",2636,"AAEL012266",NA,NA,NA,NA,NA,"","","","FBpp0085074-FBpp0070371-FBpp0073352-FBpp0073845-FBpp0301778-FBpp0070412","FBgn0015032-FBgn0011576-FBgn0030304-FBgn0030615-FBgn0023541-FBgn0005670","CG1438-CG3466-CG11715-CG9081-CG3540-CG3656","Cyp4c3-Cyp4d2-Cyp4g15-Cyp4s3-Cyp4d14-Cyp4d1","2e-166-2e-125-3e-121-3e-115-1e-114-8e-113",""
"316","gene7580",1,"gene7580","supercont1.436;supercont1.436;supercont1.436;supercont1.436;supercont1.436;supercont1.436;supercont1.436;supercont1.436","313481;314851;319844;320130;320444;326648;340816;380133","314787;315820;320058;320375;321509;326781;341564;380490","-;-;-;-;-;-;-;-",5045,"AAEL009895","EOG8KD9BF","FBpp0293663","FBgn0027570","CG9761","Nep2","","","","FBpp0070837-FBpp0078531-FBpp0083344","FBgn0029843-FBgn0027570-FBgn0038818","CG5905-CG9761-CG4058","Nep1-Nep2-Nep4","0-0-2e-157",""
"317","gene7672",1,"gene7672","supercont1.809;supercont1.809;supercont1.809;supercont1.809;supercont1.809","324459;327791;328774;349801;361866","327727;328712;328979;349939;362181","-;-;-;-;-",4852,"AAEL013228",NA,NA,NA,NA,NA,"","","","FBpp0293840","FBgn0262614","CG43140","pyd","0.004",""
"318","gene7708",3,"gene7708","supercont1.1049;supercont1.1049;supercont1.1049;supercont1.1049;supercont1.1049;supercont1.1049","133686;134587;142049;156501;166025;183094","134093;135698;142072;157166;167204;184209","+;+;+;+;+;+",4506,"AAEL014248","EOG81K241","FBpp0085211","FBgn0039882","CG11576","CG11576","","","","FBpp0085211","FBgn0039882","CG11576","CG11576","2.00E-142",""
"319","gene7715",3,"gene7715","supercont1.298;supercont1.298","165510;168469","165614;170295","+;+",1932,"AAEL008050",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"320","gene7754",3,"gene7754","supercont1.258;supercont1.258;supercont1.258;supercont1.258","985298;987172;1003118;1041122","985902;987860;1003760;1041561","-;-;-;-",2377,"AAEL007495","EOG8S7NG8","FBpp0083616","FBgn0038957","CG7059","CG7059","","","","FBpp0082089-FBpp0084753-FBpp0083617","FBgn0011270-FBgn0014869-FBgn0038957","CG17645-CG1721-CG7059","Pglym87-Pglym78-CG7059","1e-90-1e-82-3e-72",""
"321","gene7759",3,"gene7759","supercont1.258;supercont1.258","784628;785326","785260;788266","+;+",3574,"AAEL007496","EOG8P8J8J","FBpp0082104","FBgn0038057","CG12267","CG12267","","","","FBpp0082104","FBgn0038057","CG12267","CG12267","1.00E-166",""
"322","gene780",3,"gene780","supercont1.768;supercont1.768;supercont1.768;supercont1.768;supercont1.768;supercont1.768;supercont1.768;supercont1.768;supercont1.768","54444;54995;55562;64227;65238;73519;74169;83097;83761","54827;55019;55585;64839;65418;74105;75407;83695;89613","+;+;+;+;+;+;+;+;+",9505,"AAEL012964","EOG8W6RNH-EOG8W6RNH-EOG8W6RNH","FBpp0077065-FBpp0076856-FBpp0073219","FBgn0024807-FBgn0035608-FBgn0035571","CG17686-CG10630-CG12493","DIP1-blanks-CG12493","","","","FBpp0290508-FBpp0073219","FBgn0024807-FBgn0035571","CG17686-CG12493","DIP1-CG12493","2e-36-2e-18",""
"323","gene7811",3,"gene7811","supercont1.5;supercont1.5;supercont1.5;supercont1.5;supercont1.5;supercont1.5;supercont1.5;supercont1.5;supercont1.5;supercont1.5;supercont1.5;supercont1.5","880736;881463;881763;882397;883400;890545;890787;891038;910137;914716;947797;948013","881402;881703;882333;883264;884068;890727;890976;891964;910213;914936;947885;948447","-;-;-;-;-;-;-;-;-;-;-;-",5138,"AAEL000264","EOG8J9QQ2","FBpp0112984","FBgn0033075","CG12110","Pld","","","","FBpp0085339","FBgn0033075","CG12110","Pld","0",""
"324","gene7858",1,"gene7858","supercont1.343;supercont1.343;supercont1.343;supercont1.343;supercont1.343;supercont1.343","908854;909219;909514;913434;917275;932971","909154;909449;909859;914006;918069;933279","-;-;-;-;-;-",2555,"AAEL008701","EOG8FTZRP","FBpp0288569","FBgn0036262","CG6910","CG6910","","","","FBpp0288569","FBgn0036262","CG6910","CG6910","5.00E-156",""
"325","gene8067",3,"gene8067","supercont1.3709;supercont1.3709;supercont1.3709","2161;2290;3028","2226;2970;3226","+;+;+",946,"AAEL015606",NA,NA,NA,NA,NA,"","","","FBpp0089010-FBpp0110419-FBpp0075774-FBpp0289733-FBpp0075589","FBgn0036362-FBgn0250907-FBgn0036227-FBgn0259748-FBgn0036361","CG10725-CG18140-CG17826-CG42397-CG10154","CG10725-Cht3-CG17826-CG42397-CG10154","6e-07-7e-07-6e-05-0.002-0.004",""
"326","gene8107",1,"gene8107","supercont1.1;supercont1.1;supercont1.1;supercont1.1","2094918;2103843;2113021;2113267","2095606;2104108;2113187;2115723","-;-;-;-",3579,"AAEL000028","EOG8STVX0-EOG8STVX0-EOG8STVX0-EOG8STVX0-EOG8STVX0-EOG8STVX0","FBpp0085000-FBpp0083832-FBpp0082539-FBpp0290158-FBpp0081237-FBpp0304083","FBgn0039759-FBgn0039102-FBgn0000533-FBgn0027930-FBgn0037515-FBgn0085438","CG9733-CG16705-CG4920-CG1102-CG3066-CG34409","CG9733-SPE-ea-MP1-Sp7-CG34409","","","","FBpp0078543-FBpp0082539-FBpp0081237-FBpp0083832-FBpp0085000","FBgn0027930-FBgn0000533-FBgn0037515-FBgn0039102-FBgn0039759","CG1102-CG4920-CG3066-CG16705-CG9733","MP1-ea-Sp7-SPE-CG9733","6e-96-5e-94-2e-76-2e-71-2e-65",""
"327","gene8146",3,"gene8146","supercont1.1;supercont1.1;supercont1.1","4412564;4413919;4414581","4413674;4414519;4417832","+;+;+",4964,"AAEL000080","EOG8DRD3S-EOG8DRD3S","FBpp0085878-FBpp0085880","FBgn0034356-FBgn0003067","CG10924-CG17725","CG10924-Pepck","","","","FBpp0085878-FBpp0085880","FBgn0034356-FBgn0003067","CG10924-CG17725","CG10924-Pepck","0-0",""
"328","gene8186",1,"gene8186","supercont1.1188;supercont1.1188","153819;155341","155278;155583","-;-",1703,"AAEL014605","EOG85MQX1-EOG85MQX1-EOG85MQX1","FBpp0082070-FBpp0088127-FBpp0088126","FBgn0038037-FBgn0015038-FBgn0015039","CG11466-CG4485-CG4486","Cyp9f2-Cyp9b1-Cyp9b2","","","","FBpp0082070-FBpp0088126-FBpp0086933-FBpp0088127-FBpp0072228-FBpp0311645-FBpp0087770-FBpp0086583-FBpp0308668","FBgn0038037-FBgn0015039-FBgn0033775-FBgn0015038-FBgn0015040-FBgn0033302-FBgn0033304-FBgn0033979-FBgn0025454","CG11466-CG4486-CG17577-CG4485-CG3616-CG8687-CG2397-CG10243-CG8453","Cyp9f2-Cyp9b2-Cyp9h1-Cyp9b1-Cyp9c1-Cyp6a14-Cyp6a13-Cyp6a19-Cyp6g1","6e-150-1e-131-1e-129-3e-124-1e-120-7e-90-8e-86-9e-84-8e-83",""
"329","gene8187",1,"gene8187","supercont1.1188;supercont1.1188","105486;107043","106982;107119","-;-",1574,"AAEL014612",NA,NA,NA,NA,NA,"","","","FBpp0082070-FBpp0088126-FBpp0088127-FBpp0086933-FBpp0072228-FBpp0085466-FBpp0087770-FBpp0311645-FBpp0308668","FBgn0038037-FBgn0015039-FBgn0015038-FBgn0033775-FBgn0015040-FBgn0000473-FBgn0033304-FBgn0033302-FBgn0025454","CG11466-CG4486-CG4485-CG17577-CG3616-CG9438-CG2397-CG8687-CG8453","Cyp9f2-Cyp9b2-Cyp9b1-Cyp9h1-Cyp9c1-Cyp6a2-Cyp6a13-Cyp6a14-Cyp6g1","3e-117-7e-114-4e-112-2e-104-1e-94-3e-82-5e-81-1e-80-2e-75",""
"330","gene8194",1,"gene8194","supercont1.1188;supercont1.1188","75970;77636","77578;78742","-;-",2716,"AAEL014606","EOG85MQX1-EOG85MQX1-EOG85MQX1","FBpp0082070-FBpp0088126-FBpp0088127","FBgn0038037-FBgn0015039-FBgn0015038","CG11466-CG4486-CG4485","Cyp9f2-Cyp9b2-Cyp9b1","","","","FBpp0082070-FBpp0072228-FBpp0086933-FBpp0088126-FBpp0088127-FBpp0087770-FBpp0311645-FBpp0086581","FBgn0038037-FBgn0015040-FBgn0033775-FBgn0015039-FBgn0015038-FBgn0033304-FBgn0033302-FBgn0015714","CG11466-CG3616-CG17577-CG4486-CG4485-CG2397-CG8687-CG10241","Cyp9f2-Cyp9c1-Cyp9h1-Cyp9b2-Cyp9b1-Cyp6a13-Cyp6a14-Cyp6a17","1e-130-3e-116-2e-115-7e-115-4e-112-1e-86-4e-83-3e-78",""
"331","gene8195",1,"gene8195","supercont1.1188;supercont1.1188","100138;101677","101614;101893","-;-",1694,"AAEL014619",NA,NA,NA,NA,NA,"","","","FBpp0082070-FBpp0086933-FBpp0088126-FBpp0072228-FBpp0088127-FBpp0311645-FBpp0085466-FBpp0086583-FBpp0087770","FBgn0038037-FBgn0033775-FBgn0015039-FBgn0015040-FBgn0015038-FBgn0033302-FBgn0000473-FBgn0033979-FBgn0033304","CG11466-CG17577-CG4486-CG3616-CG4485-CG8687-CG9438-CG10243-CG2397","Cyp9f2-Cyp9h1-Cyp9b2-Cyp9c1-Cyp9b1-Cyp6a14-Cyp6a2-Cyp6a19-Cyp6a13","2e-127-3e-113-5e-105-1e-101-3e-98-2e-74-1e-71-5e-71-1e-70",""
"332","gene8199",1,"gene8199","supercont1.1188;supercont1.1188","49433;51004","50943;51215","-;-",1723,"AAEL014609","EOG85MQX1-EOG85MQX1-EOG85MQX1","FBpp0088127-FBpp0082070-FBpp0088126","FBgn0015038-FBgn0038037-FBgn0015039","CG4485-CG11466-CG4486","Cyp9b1-Cyp9f2-Cyp9b2","","","","FBpp0082070-FBpp0088126-FBpp0086933-FBpp0088127-FBpp0072228-FBpp0311645-FBpp0085466-FBpp0086585-FBpp0086583","FBgn0038037-FBgn0015039-FBgn0033775-FBgn0015038-FBgn0015040-FBgn0033302-FBgn0000473-FBgn0013772-FBgn0033979","CG11466-CG4486-CG17577-CG4485-CG3616-CG8687-CG9438-CG10248-CG10243","Cyp9f2-Cyp9b2-Cyp9h1-Cyp9b1-Cyp9c1-Cyp6a14-Cyp6a2-Cyp6a8-Cyp6a19","4e-142-1e-119-3e-118-2e-117-1e-107-3e-84-1e-80-1e-79-4e-79",""
