"","vectorbase.RU","internal.gene_id.x","display.name.x","gene.family.x","gene.family.specific.x","fbpp","odb8_og_id","internal.gene_id.y","display.name.y","gene.family.y","gene.family.specific.y","fbgn","annotation_ID","gene_symbol"
"6836","AAEL005239","gene2719","","","","FBpp0082705","EOG8CZF6Z","gene2719","","","","FBgn0038401","CG5916","CG5916"
"6837","AAEL005240","gene3293","","","","FBpp0084479","EOG85B45X","gene3293","","","","FBgn0039490","CG5882","CG5882"
"6838","AAEL005241","gene3299","","","","FBpp0112209","EOG83BQD7","gene3299","","","","FBgn0039492","CG6051","CG6051"
"6839","AAEL005242","gene3303","","","","FBpp0084679","EOG8ZW826","gene3303","","","","FBgn0027655","CG9995","htt"
"6840","AAEL005243","gene3302","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6841","AAEL005245","gene3295","","","","FBpp0290882","EOG8QG04H","gene3295","","","","FBgn0034728","CG6339","rad50"
"6842","AAEL005247","gene3294","","","","FBpp0083490","EOG87H8GS","gene3294","","","","FBgn0011278","CG6545","lbe"
"6843","AAEL005250","gene3297","","","","FBpp0083510","EOG8FFGTJ","gene3297","","","","FBgn0004863","CG7937","C15"
"6844","AAEL005251","gene3292","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6845","AAEL005252","gene3296","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6846","AAEL005253","gene3301","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6847","AAEL005254","gene5924","","","","FBpp0088018","EOG83BQDK","gene5924","","","","FBgn0033206","CG12042","CG12042"
"6848","AAEL005255","gene5920","","","","FBpp0076495","EOG8BZQTZ","gene5920","","","","FBgn0016694","CG17888","Pdp1"
"6849","AAEL005256","gene5936","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6850","AAEL005257","gene5934","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6851","AAEL005258","gene5927","","","","FBpp0075124","EOG8NP9VX","gene5927","","","","FBgn0036643","CG4109","Syx8"
"6852","AAEL005259","gene5940","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6853","AAEL005260","gene5937","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6854","AAEL005261","gene5926","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6855","AAEL005262","gene5918","","","","FBpp0112035","EOG8MKR76","gene5918","","","","FBgn0035236","CG12004","CG12004"
"6856","AAEL005263","gene5948","","","","FBpp0086096","EOG8KPX3K","gene5948","","","","FBgn0034232","CG4866","CG4866"
"6857","AAEL005264","gene5930","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6858","AAEL005265","gene5941","","","","FBpp0076463","EOG8KSS9X","gene5941","","","","FBgn0052365","CG32365","CG32365"
"6859","AAEL005266","gene5946","","","","FBpp0071050","EOG822DBN","gene5946","","","","FBgn0004403","CG1524","RpS14a"
"6860","AAEL005266","gene5946","","","","FBpp0071052","EOG822DBN","gene5946","","","","FBgn0004404","CG1527","RpS14b"
"6861","AAEL005269","gene5929","","","","FBpp0075069","EOG87WRDP","gene5929","","","","FBgn0250814","CG4169","UQCR-C2"
"6862","AAEL005270","gene5938","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6863","AAEL005271","gene5931","","","","FBpp0074387","EOG8RJJSG","gene5931","","","","FBgn0027335","CG6606","Rip11"
"6864","AAEL005272","gene5921","","","","FBpp0083940","EOG873SGK","gene5921","","","","FBgn0039165","CG6204","CG6204"
"6865","AAEL005273","gene5919","","","","FBpp0075689","EOG87SW6B","gene5919","","","","FBgn0036291","CG10681","CG10681"
"6866","AAEL005274","gene5923","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6867","AAEL005275","gene5922","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6868","AAEL005276","gene5932","","","","FBpp0076189","EOG8ZSCV3","gene5932","","","","FBgn0035995","CG3529","CG3529"
"6869","AAEL005277","gene5943","","","","FBpp0076069","EOG883GWB","gene5943","","","","FBgn0027567","CG8108","CG8108"
"6870","AAEL005278","gene5942","","","","FBpp0112979","EOG8N5ZNC","gene5942","","","","FBgn0029663","CG10804","CG10804"
"6871","AAEL005279","gene5935","","","","FBpp0085129","EOG80S36T","gene5935","","","","FBgn0039836","CG1750","CG1750"
"6872","AAEL005280","gene5933","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6873","AAEL005281","gene5925","","","","FBpp0085719","EOG8JDKZ9","gene5925","","","","FBgn0034447","CG7744","CG7744"
"6874","AAEL005282","gene5945","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6875","AAEL005283","gene5928","","","","FBpp0309415","EOG880MNN","gene5928","","","","FBgn0261803","CG42749","CG42749"
"6876","AAEL005284","gene12670","","","","FBpp0303681","EOG8M687R","gene12670","","","","FBgn0000464","CG10443","Lar"
"6877","AAEL005285","gene12671","","","","FBpp0291253","EOG8R52T6","gene12671","","","","FBgn0032506","CG9395","CG9395"
"6878","AAEL005286","gene12669","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6879","AAEL005287","gene12672","","","","FBpp0070275","EOG873SJ7","gene12672","","","","FBgn0025393","CG14795","CG14795"
"6880","AAEL005288","gene7151","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6881","AAEL005289","gene7142","","","","FBpp0074729","EOG847JK0","gene7142","","","","FBgn0022774","CG8782","Oat"
"6882","AAEL005290","gene7145","","","","FBpp0080047","EOG834ZXV","gene7145","","","","FBgn0032513","CG6565","CG6565"
"6883","AAEL005291","gene7156","","","","FBpp0271738","EOG8MPMFF","gene7156","","","","FBgn0025681","CG3558","CG3558"
"6884","AAEL005292","gene7150","","","","FBpp0071384","EOG89KJJ0","gene7150","","","","FBgn0083167","CG15304","Neb-cGP"
"6885","AAEL005293","gene7155","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6886","AAEL005294","gene7160","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6887","AAEL005295","gene7139","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6888","AAEL005296","gene7141","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6889","AAEL005297","gene7147","","","","FBpp0076595","EOG8BCHCQ","gene7147","","","","FBgn0035761","CG8606","RhoGEF4"
"6890","AAEL005298","gene7143","","","","FBpp0307135","EOG8CNTHX","gene7143","","","","FBgn0261606","CG15442","RpL27A"
"6891","AAEL005301","gene7140","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6892","AAEL005302","gene7162","","","","FBpp0086668","EOG8R52TR","gene7162","","","","FBgn0027538","CG8536","beta4GalNAcTA"
"6893","AAEL005303","gene7152","","","","FBpp0077502","EOG8616V8","gene7152","","","","FBgn0027509","CG7261","TBCD"
"6894","AAEL005304","gene7153","","","","FBpp0304550","EOG8CNTG9","gene7153","","","","FBgn0263197","CG33130","Patronin"
"6895","AAEL005305","gene7158","","","","FBpp0111997","EOG880MP5","gene7158","","","","FBgn0034091","CG8448","mrj"
"6896","AAEL005306","gene7144","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6897","AAEL005307","gene7157","","","","FBpp0087757","EOG8BP443","gene7157","","","","FBgn0033351","CG8235","CG8235"
"6898","AAEL005308","gene7149","","","","FBpp0070679","EOG80KBQJ","gene7149","","","","FBgn0028325","CG7010","l(1)G0334"
"6899","AAEL005309","gene7146","","","","FBpp0071501","EOG8XD6HC","gene7146","","","","FBgn0026582","CG9418","Hmg-2"
"6900","AAEL005310","gene14602","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6901","AAEL005311","gene7159","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6902","AAEL005312","gene13777","","","","FBpp0082810","EOG8WWVB0","gene13777","","","","FBgn0043069","CG31447","MESK4"
"6903","AAEL005312","gene13777","","","","FBpp0082812","EOG8WWVB0","gene13777","","","","FBgn0051274","CG31274","CG31274"
"6904","AAEL005313","gene13773","","","","FBpp0080721","EOG80KBRB","gene13773","","","","FBgn0051800","CG31800","CG31800"
"6905","AAEL005314","gene13797","","","","FBpp0082820","EOG8Z0DZT","gene13797","","","","FBgn0038460","CG18622","CG18622"
"6906","AAEL005315","gene13780","","","","FBpp0303229","EOG87DD7F","gene13780","","","","FBgn0036259","CG9760","CG9760"
"6907","AAEL005316","gene13788","","","","FBpp0074893","EOG8BP44G","gene13788","","","","FBgn0036780","CG7330","CG7330"
"6908","AAEL005317","gene13791","","","","FBpp0304429","EOG8JT2WK","gene13791","","","","FBgn0052311","CG33484","zormin"
"6909","AAEL005320","gene13783","","","","FBpp0080686","EOG80VZDT","gene13783","","","","FBgn0086442","CG17492","mib2"
"6910","AAEL005321","gene13794","","","","FBpp0075730","EOG84XN6Z","gene13794","","","","FBgn0013997","CG6827","Nrx-IV"
"6911","AAEL005322","gene13792","","","","FBpp0075752","EOG8SXR4K","gene13792","","","","FBgn0036260","CG5638","Rh7"
"6912","AAEL005323","gene13775","","","","FBpp0304429","EOG8JT2WK","gene13775","","","","FBgn0052311","CG33484","zormin"
"6913","AAEL005324","gene13795","","","","FBpp0304920","EOG8TMTS5","gene13795","","","","FBgn0086906","CG1915","sls"
"6914","AAEL005325","gene13772","","","","FBpp0088184","EOG85QM4W","gene13772","","","","FBgn0039896","CG1629","yellow-h"
"6915","AAEL005326","gene13781","","","","FBpp0290254","EOG8N33DZ","gene13781","","","","FBgn0035998","CG3437","CG3437"
"6916","AAEL005328","gene13787","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6917","AAEL005329","gene13796","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6918","AAEL005330","gene13778","","","","FBpp0111769","EOG85QM4B","gene13778","","","","FBgn0010197","CG33114","Gyc32E"
"6919","AAEL005331","gene13779","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6920","AAEL005332","gene13786","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6921","AAEL005335","gene13790","","","","FBpp0305643","EOG8TF39K","gene13790","","","","FBgn0035308","CG15822","CG15822"
"6922","AAEL005336","gene13789","","","","FBpp0079809","EOG8PCDJ9","gene13789","","","","FBgn0032350","CG6287","CG6287"
"6923","AAEL005337","gene13785","","","","FBpp0075733","EOG841T3H","gene13785","","","","FBgn0027843","CG6906","CAH2"
"6924","AAEL005339","gene13793","","","","FBpp0088691","EOG88SKJV","gene13793","","","","FBgn0031450","CG2903","Hrs"
"6925","AAEL005340","gene13774","","","","FBpp0086273","EOG8CC6T7","gene13774","","","","FBgn0034131","CG15712","CG15712"
"6926","AAEL005340","gene13774","","","","FBpp0086301","EOG8CC6T7","gene13774","","","","FBgn0034126","CG4398","CG4398"
"6927","AAEL005340","gene13774","","","","FBpp0078785","EOG8CC6T7","gene13774","","","","FBgn0031747","CG9021","CG9021"
"6928","AAEL005340","gene13774","","","","FBpp0072030","EOG8CC6T7","gene13774","","","","FBgn0034871","CG3906","CG3906"
"6929","AAEL005341","gene13784","","","","FBpp0080722","EOG8K6JVP","gene13784","","","","FBgn0001202","CG10653","hook"
"6930","AAEL005342","gene5292","","","","FBpp0075647","EOG80CM7M","gene5292","","","","FBgn0052112","CG32112","CG32112"
"6931","AAEL005343","gene5314","","","","FBpp0111987","EOG8JMBF6","gene5314","","","","FBgn0033739","CG8529","Dyb"
"6932","AAEL005345","gene5299","","","","FBpp0078374","EOG8962H7","gene5299","","","","FBgn0004878","CG2102","cas"
"6933","AAEL005347","gene5302","","","","FBpp0078859","EOG8STVVZ","gene5302","","","","FBgn0031762","CG9098","CG9098"
"6934","AAEL005348","gene5288","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6935","AAEL005349","gene5295","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6936","AAEL005350","gene5296","","","","FBpp0075707","EOG8NP9VJ","gene5296","","","","FBgn0036289","CG10657","CG10657"
"6937","AAEL005351","gene5298","","","","FBpp0291294","EOG8K6JVK","gene5298","","","","FBgn0034083","CG8434","lbk"
"6938","AAEL005352","gene5289","","","","FBpp0077313","EOG8XWJQ8","gene5289","","","","FBgn0031476","CG8813","CG8813"
"6939","AAEL005353","gene5304","","","","FBpp0075303","EOG8MKR77","gene5304","","","","FBgn0036501","CG7272","CG7272"
"6940","AAEL005354","gene5310","","","","FBpp0086076","EOG8KSSBV","gene5310","","","","FBgn0024196","CG10751","robl"
"6941","AAEL005355","gene5308","","","","FBpp0099642","EOG82FW9M","gene5308","","","","FBgn0032240","CG17768","CG17768"
"6942","AAEL005356","gene5313","","","","FBpp0303281","EOG86433F","gene5313","","","","FBgn0015949","CG9854","hrg"
"6943","AAEL005357","gene5309","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6944","AAEL005358","gene5303","","","","FBpp0071754","EOG815K5G","gene5303","","","","FBgn0022986","CG3613","qkr58E-1"
"6945","AAEL005358","gene5303","","","","FBpp0303881","EOG815K5G","gene5303","","","","FBgn0022987","CG4816","qkr54B"
"6946","AAEL005359","gene5312","","","","FBpp0080920","EOG873SGP","gene5312","","","","FBgn0086657","CG2615","ik2"
"6947","AAEL005360","gene5305","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6948","AAEL005361","gene5297","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6949","AAEL005362","gene5293","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6950","AAEL005363","gene5306","","","","FBpp0309830","EOG8M94H3","gene5306","","","","FBgn0031765","CG9109","CG9109"
"6951","AAEL005364","gene5290","","","","FBpp0071232","EOG8HHRST","gene5290","","","","FBgn0030089","CG9113","AP-1gamma"
"6952","AAEL005365","gene5307","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6953","AAEL005366","gene5300","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6954","AAEL005367","gene5291","","","","FBpp0078854","EOG89W55X","gene5291","","","","FBgn0025742","CG9115","mtm"
"6955","AAEL005368","gene5311","","","","FBpp0079615","EOG81G5W8","gene5311","","","","FBgn0004915","CG5193","TfIIB"
"6956","AAEL005369","gene5294","","","","FBpp0079845","EOG898XR3","gene5294","","","","FBgn0020309","CG14938","crol"
"6957","AAEL005371","gene5301","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6958","AAEL005372","gene7893","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6959","AAEL005373","gene7894","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6960","AAEL005374","gene7895","","","","FBpp0083430","EOG8SBHPJ","gene7895","","","","FBgn0260004","CG7000","Snmp1"
"6961","AAEL005375","gene7892","","","","FBpp0085404","EOG8DRD41","gene7892","","","","FBgn0050438","CG30438","CG30438"
"6962","AAEL005376","gene14402","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6963","AAEL005377","gene14406","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6964","AAEL005378","gene14396","","","","FBpp0072043","EOG893685","gene14396","","","","FBgn0263667","CG5591","Lpt"
"6965","AAEL005379","gene14390","","","","FBpp0303893","EOG8RZ1RB","gene14390","","","","FBgn0264308","CG43778","CG43778"
"6966","AAEL005381","gene14397","","","","FBpp0078776","EOG88GZV7","gene14397","","","","FBgn0015381","CG9019","dsf"
"6967","AAEL005382","gene14403","","","","FBpp0073996","EOG805VSW","gene14403","","","","FBgn0011571","CG3606","caz"
"6968","AAEL005383","gene14392","","","","FBpp0078887","EOG8KH5KM","gene14392","","","","FBgn0263278","CG9523","Fic"
"6969","AAEL005384","gene14405","","","","FBpp0078850","EOG88KV2C","gene14405","","","","FBgn0000052","CG9127","ade2"
"6970","AAEL005386","gene14395","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6971","AAEL005387","gene14391","","","","FBpp0303327","EOG8323PX","gene14391","","","","FBgn0039673","CG7568","CG7568"
"6972","AAEL005388","gene14400","","","","FBpp0082833","EOG84N1HH","gene14400","","","","FBgn0266053","CG5208","Patr-1"
"6973","AAEL005389","gene14409","","","","FBpp0081012","EOG8GXJC8","gene14409","","","","FBgn0032938","CG8671","CG8671"
"6974","AAEL005390","gene14408","","","","FBpp0083039","EOG81VNT6","gene14408","","","","FBgn0261532","CG7212","cdm"
"6975","AAEL005391","gene14407","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6976","AAEL005392","gene14393","","","","FBpp0292804","EOG869TK0","gene14393","","","","FBgn0261999","CG42817","CG42817"
"6977","AAEL005393","gene14399","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6978","AAEL005394","gene14398","","","","FBpp0073996","EOG805VSW","gene14398","","","","FBgn0011571","CG3606","caz"
"6979","AAEL005395","gene14404","","","","FBpp0073919","EOG8BS0BR","gene14404","","","","FBgn0030700","CG15914","CG15914"
"6980","AAEL005396","gene14401","","","","FBpp0081012","EOG8GXJC8","gene14401","","","","FBgn0032938","CG8671","CG8671"
"6981","AAEL005398","gene14394","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6982","AAEL005399","gene5873","","","","FBpp0082392","EOG8DV8CC","gene5873","","","","FBgn0003480","CG3325","spn-B"
"6983","AAEL005400","gene5865","","","","FBpp0306582","EOG8NS639","gene5865","","","","FBgn0020496","CG7583","CtBP"
"6984","AAEL005401","gene5885","","","","FBpp0088835","EOG8QRKWC","gene5885","","","","FBgn0025456","CG5413","CREG"
"6985","AAEL005402","gene5886","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6986","AAEL005403","gene5890","","","","FBpp0083133","EOG8GB9Z8","gene5890","","","","FBgn0038672","CG6005","CG6005"
"6987","AAEL005405","gene5874","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6988","AAEL005406","gene5882","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6989","AAEL005407","gene5863","","","","FBpp0291143","EOG8STVWR","gene5863","","","","FBgn0000084","CG9579","AnxB10"
"6990","AAEL005408","gene5887","","","","FBpp0291143","EOG8STVWR","gene5887","","","","FBgn0000084","CG9579","AnxB10"
"6991","AAEL005409","gene5864","","","","FBpp0074124","EOG8RJJS9","gene5864","","","","FBgn0024941","CG9108","RSG7"
"6992","AAEL005410","gene5891","","","","FBpp0084110","EOG8Z65DG","gene5891","","","","FBgn0051357","CG31357","CG31357"
"6993","AAEL005411","gene5881","","","","FBpp0309853","EOG88PQB7","gene5881","","","","FBgn0263916","CG31911","Ent2"
"6994","AAEL005412","gene5870","","","","FBpp0291143","EOG8STVWR","gene5870","","","","FBgn0000084","CG9579","AnxB10"
"6995","AAEL005413","gene5871","","","","FBpp0088833","EOG8WT035","gene5871","","","","FBgn0038474","CG5184","mRpS11"
"6996","AAEL005414","gene5880","","","","FBpp0084172","EOG8GXJDX","gene5880","","","","FBgn0039259","CG11781","CG11781"
"6997","AAEL005415","gene5876","","","","FBpp0085208","EOG80S36H","gene5876","","","","FBgn0266268","CG2098","FeCH"
"6998","AAEL005416","gene5883","","","","FBpp0289120","EOG8THZJ9","gene5883","","","","FBgn0259233","CG42331","CG42331"
"6999","AAEL005417","gene5884","","","","FBpp0291143","EOG8STVWR","gene5884","","","","FBgn0000084","CG9579","AnxB10"
"7000","AAEL005418","gene5872","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7001","AAEL005419","gene5892","","","","FBpp0082352","EOG8SR0NR","gene5892","","","","FBgn0038206","CG3172","twf"
"7002","AAEL005420","gene5867","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7003","AAEL005421","gene5869","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7004","AAEL005422","gene5888","","","","FBpp0078099","EOG8GB9XQ","gene5888","","","","FBgn0037138","CG7145","P5CDh1"
"7005","AAEL005423","gene5879","","","","FBpp0081634","EOG8GB9XM","gene5879","","","","FBgn0037758","CG9467","CG9467"
"7006","AAEL005424","gene5889","","","","FBpp0082864","EOG82FW7X","gene5889","","","","FBgn0038475","CG3962","Keap1"
"7007","AAEL005425","gene5875","","","","FBpp0078604","EOG8QNQMG","gene5875","","","","FBgn0037218","CG1107","aux"
"7008","AAEL005425","gene5875","","","","FBpp0081116","EOG8QNQMG","gene5875","","","","FBgn0037491","CG1227","CG1227"
"7009","AAEL005425","gene5875","","","","FBpp0080729","EOG8QNQMG","gene5875","","","","FBgn0015772","CG10637","Nak"
"7010","AAEL005426","gene5866","","","","FBpp0291143","EOG8STVWR","gene5866","","","","FBgn0000084","CG9579","AnxB10"
"7011","AAEL005427","gene5868","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7012","AAEL005428","gene5877","","","","FBpp0099409","EOG851HHS","gene5877","","","","FBgn0053998","CG33998","CG33998"
"7013","AAEL005429","gene3986","","","","FBpp0085117","EOG81ZJ26","gene3986","","","","FBgn0039827","CG1544","CG1544"
"7014","AAEL005430","gene3988","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7015","AAEL005431","gene3990","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7016","AAEL005432","gene4001","","","","FBpp0290183","EOG8CJZ7B","gene4001","","","","FBgn0051004","CG31004","mesh"
"7017","AAEL005433","gene3998","","","","FBpp0085138","EOG8NS633","gene3998","","","","FBgn0061476","CG18729","Zwilch"
"7018","AAEL005434","gene3987","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7019","AAEL005435","gene4003","","","","FBpp0082459","EOG8DV8C0","gene4003","","","","FBgn0038271","CG3731","UQCR-C1"
"7020","AAEL005436","gene3993","","","","FBpp0082468","EOG8WQ3TG","gene3993","","","","FBgn0038272","CG7265","CG7265"
"7021","AAEL005437","gene3996","TRP","TRP","TRP","FBpp0084879","EOG8Q2H5S","gene3996","TRP","TRP","TRP","FBgn0003861","CG7875","trp"
"7022","AAEL005438","gene4002","","","","FBpp0290220","EOG8RFPHW","gene4002","","","","FBgn0029736","CG4041","CG4041"
"7023","AAEL005439","gene3991","","","","FBpp0297564","EOG805VR7","gene3991","","","","FBgn0053208","CG33208","Mical"
"7024","AAEL005440","gene4004","","","","FBpp0307586","EOG8RBT9V","gene4004","","","","FBgn0037234","CG9795","CG9795"
"7025","AAEL005441","gene3989","","","","FBpp0072706","EOG83R6C3","gene3989","","","","FBgn0035235","CG7879","CG7879"
"7026","AAEL005442","gene3997","","","","FBpp0085115","EOG8H1DM5","gene3997","","","","FBgn0013973","CG1470","Gycbeta100B"
"7027","AAEL005443","gene3999","","","","FBpp0085143","EOG89S8Z3","gene3999","","","","FBgn0086704","CG31006","stops"
"7028","AAEL005444","gene3995","CAPA","neuropeptide","neuropeptide","FBpp0084880","EOG8NCQ5N","gene3995","CAPA","neuropeptide","neuropeptide","FBgn0039722","CG15520","Capa"
"7029","AAEL005445","gene3936","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7030","AAEL005446","gene3929","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7031","AAEL005447","gene3933","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7032","AAEL005449","gene3940","","","","FBpp0309442","EOG8F7R9M","gene3940","","","","FBgn0032447","CG6167","PICK1"
